boundary  -10 0  10 9.9
dielectric  4.6
net net0    4.5447  4.5281    4.5805  4.5955
net net1    -7.0202  6.1042    -6.9844  6.1210
net net1    -7.0166  6.1210    -6.9880  6.1379
net net1    -7.0130  6.1379    -6.9916  6.1547
net net1    -7.0095  6.1547    -6.9951  6.1716
net net2    7.6322  2.5999    7.6680  2.6167
net net2    7.6358  2.6167    7.6644  2.6336
net net2    7.6394  2.6336    7.6608  2.6504
net net2    7.6429  2.6504    7.6573  2.6673
net net3    -1.7627  2.6841    -1.7269  2.7515
net net4    -8.1808  4.1457    -8.1450  4.2131
net net5    3.4555  4.9330    3.4913  5.0004
net net6    -9.5232  3.3642    -9.4874  3.3810
net net6    -9.5196  3.3810    -9.4910  3.3979
net net6    -9.5160  3.3979    -9.4946  3.4147
net net6    -9.5125  3.4147    -9.4981  3.4316
net net7    3.2975  6.9551    3.3333  6.9719
net net7    3.3011  6.9719    3.3297  6.9888
net net7    3.3047  6.9888    3.3261  7.0056
net net7    3.3082  7.0056    3.3226  7.0225
net net8    -4.4252  1.3385    -4.3894  1.4059
net net9    -9.0759  0.2689    -9.0401  0.2857
net net9    -9.0723  0.2857    -9.0437  0.3026
net net9    -9.0687  0.3026    -9.0473  0.3194
net net9    -9.0652  0.3194    -9.0508  0.3363
net net10    2.9209  3.3200    2.9567  3.3874
net net11    5.0724  1.1465    5.1082  1.2139
net net12    -6.5965  1.4114    -6.5607  1.4283
net net12    -6.5929  1.4283    -6.5643  1.4451
net net12    -6.5893  1.4451    -6.5679  1.4620
net net12    -6.5858  1.4620    -6.5714  1.4788
net net13    -3.0428  3.4543    -3.0070  3.4711
net net13    -3.0392  3.4711    -3.0106  3.4880
net net13    -3.0356  3.4880    -3.0142  3.5048
net net13    -3.0321  3.5048    -3.0177  3.5217
net net14    -4.8746  4.3666    -4.8388  4.3834
net net14    -4.8710  4.3834    -4.8424  4.4003
net net14    -4.8674  4.4003    -4.8460  4.4171
net net14    -4.8639  4.4171    -4.8495  4.4340
net net15    7.8655  8.6783    7.9013  8.7457
net net16    -7.0359  7.5956    -7.0001  7.6630
net net17    6.6728  2.9650    6.7086  3.0324
net net18    -2.8100  2.6781    -2.7742  2.7455
net net19    4.0184  4.0550    4.0542  4.0718
net net19    4.0220  4.0718    4.0506  4.0887
net net19    4.0256  4.0887    4.0470  4.1055
net net19    4.0291  4.1055    4.0435  4.1224
net net20    5.9651  5.6663    6.0009  5.7337
net net21    -0.1104  7.1196    -0.0746  7.1870
