boundary  -10 0  10 9.9
dielectric  8.1
net net0    0.9268  1.3905    0.9694  1.4480
net net1    -5.0685  3.0550    -5.0259  3.0694
net net1    -5.0642  3.0694    -5.0302  3.0837
net net1    -5.0600  3.0837    -5.0344  3.0981
net net1    -5.0557  3.0981    -5.0387  3.1125
net net2    -6.4280  8.5830    -6.3854  8.5974
net net2    -6.4237  8.5974    -6.3897  8.6117
net net2    -6.4195  8.6117    -6.3939  8.6261
net net2    -6.4152  8.6261    -6.3982  8.6405
net net3    -3.2317  6.7896    -3.1891  6.8040
net net3    -3.2274  6.8040    -3.1934  6.8184
net net3    -3.2232  6.8184    -3.1976  6.8327
net net3    -3.2189  6.8327    -3.2019  6.8471
net net4    7.4924  2.1867    7.5350  2.2442
net net5    0.6086  0.5908    0.6512  0.6052
net net5    0.6129  0.6052    0.6469  0.6196
net net5    0.6171  0.6196    0.6427  0.6339
net net5    0.6214  0.6339    0.6384  0.6483
net net6    -6.0987  1.8450    -6.0561  1.8594
net net6    -6.0944  1.8594    -6.0604  1.8738
net net6    -6.0902  1.8738    -6.0646  1.8881
net net6    -6.0859  1.8881    -6.0689  1.9025
