boundary  -10 0  10 9.9
dielectric  6.0
net net0    5.2850  2.7886    5.3229  2.8770
net net1    -4.6678  1.4930    -4.6299  1.5151
net net1    -4.6640  1.5151    -4.6337  1.5372
net net1    -4.6602  1.5372    -4.6375  1.5593
net net1    -4.6564  1.5593    -4.6413  1.5814
net net2    8.6010  7.7222    8.6389  7.8106
net net3    7.8847  7.7667    7.9226  7.7888
net net3    7.8885  7.7888    7.9188  7.8109
net net3    7.8923  7.8109    7.9150  7.8330
net net3    7.8961  7.8330    7.9112  7.8551
net net4    -5.5502  3.8713    -5.5123  3.9597
net net5    -1.6770  7.7441    -1.6391  7.8325
net net6    1.9562  4.2811    1.9941  4.3695
net net7    4.7712  2.6910    4.8091  2.7131
net net7    4.7750  2.7131    4.8053  2.7352
net net7    4.7788  2.7352    4.8015  2.7573
net net7    4.7826  2.7573    4.7977  2.7794
net net8    0.9213  4.5352    0.9592  4.6236
net net9    -9.6648  4.7370    -9.6269  4.7591
net net9    -9.6610  4.7591    -9.6307  4.7812
net net9    -9.6572  4.7812    -9.6345  4.8033
net net9    -9.6534  4.8033    -9.6383  4.8254
net net10    1.6599  4.5673    1.6978  4.6557
net net11    8.0179  2.7305    8.0558  2.8189
net net12    -7.1033  8.3711    -7.0654  8.4595
net net13    -8.3260  3.7019    -8.2881  3.7903
