boundary  -10 0  10 9.9
dielectric  8.4
net net0    -0.6554  0.6916    -0.6055  0.7659
net net1    7.3902  3.0617    7.4401  3.1360
net net2    -7.0254  0.6471    -6.9755  0.6657
net net2    -7.0204  0.6657    -6.9805  0.6843
net net2    -7.0154  0.6843    -6.9855  0.7028
net net2    -7.0104  0.7028    -6.9905  0.7214
net net3    0.3997  5.3237    0.4496  5.3980
net net4    2.3153  5.4484    2.3652  5.5227
net net5    -3.7418  2.8900    -3.6919  2.9643
net net6    -0.0296  6.2588    0.0203  6.2774
net net6    -0.0246  6.2774    0.0153  6.2960
net net6    -0.0196  6.2960    0.0103  6.3145
net net6    -0.0146  6.3145    0.0053  6.3331
net net7    1.2323  5.0452    1.2822  5.1195
net net8    6.1438  1.9076    6.1937  1.9819
net net9    -2.2302  5.4565    -2.1803  5.5308
net net10    -0.3361  6.6402    -0.2862  6.7145
net net11    4.9824  7.3381    5.0323  7.3567
net net11    4.9874  7.3567    5.0273  7.3753
net net11    4.9924  7.3753    5.0223  7.3938
net net11    4.9974  7.3938    5.0173  7.4124
net net12    6.8334  4.6810    6.8833  4.6996
net net12    6.8384  4.6996    6.8783  4.7182
net net12    6.8434  4.7182    6.8733  4.7367
net net12    6.8484  4.7367    6.8683  4.7553
net net13    -5.2071  3.5262    -5.1572  3.6005
net net14    2.5141  3.4508    2.5640  3.4694
net net14    2.5191  3.4694    2.5590  3.4879
net net14    2.5241  3.4879    2.5540  3.5065
net net14    2.5291  3.5065    2.5490  3.5251
net net15    -1.7110  3.0595    -1.6611  3.1338
net net16    -6.3328  4.8885    -6.2829  4.9628
net net17    2.8069  3.0129    2.8568  3.0315
net net17    2.8119  3.0315    2.8518  3.0500
net net17    2.8169  3.0500    2.8468  3.0686
net net17    2.8219  3.0686    2.8418  3.0872
net net18    -1.3737  3.6804    -1.3238  3.7547
