boundary  -10 0  10 9.9
dielectric  3.7
net net0    -6.7446  3.6204    -6.6957  3.6773
net net1    -3.4713  2.4666    -3.4224  2.5235
net net2    -0.3247  8.4473    -0.2758  8.5042
net net3    3.4731  7.5119    3.5220  7.5688
net net4    -8.0497  2.7747    -8.0008  2.7889
net net4    -8.0448  2.7889    -8.0057  2.8032
net net4    -8.0399  2.8032    -8.0106  2.8174
net net4    -8.0350  2.8174    -8.0155  2.8316
net net5    7.3508  5.0705    7.3997  5.1274
net net6    -3.5371  2.5514    -3.4882  2.5656
net net6    -3.5322  2.5656    -3.4931  2.5799
net net6    -3.5273  2.5799    -3.4980  2.5941
net net6    -3.5224  2.5941    -3.5029  2.6083
net net7    -1.7948  1.5909    -1.7459  1.6478
net net8    -1.9674  2.3024    -1.9185  2.3593
net net9    -7.3898  6.2054    -7.3409  6.2623
net net10    3.2803  1.5009    3.3292  1.5578
net net11    5.1395  0.8308    5.1884  0.8450
net net11    5.1444  0.8450    5.1835  0.8593
net net11    5.1493  0.8593    5.1786  0.8735
net net11    5.1542  0.8735    5.1737  0.8877
net net12    1.8701  6.8992    1.9190  6.9134
net net12    1.8750  6.9134    1.9141  6.9276
net net12    1.8799  6.9276    1.9092  6.9419
net net12    1.8848  6.9419    1.9043  6.9561
net net13    -5.8085  3.3917    -5.7596  3.4486
net net14    5.7148  7.4421    5.7637  7.4990
net net15    2.6379  4.0687    2.6868  4.0829
net net15    2.6428  4.0829    2.6819  4.0971
net net15    2.6477  4.0971    2.6770  4.1114
net net15    2.6526  4.1114    2.6721  4.1256
net net16    -7.6998  1.5174    -7.6509  1.5316
net net16    -7.6949  1.5316    -7.6558  1.5458
net net16    -7.6900  1.5458    -7.6607  1.5601
net net16    -7.6851  1.5601    -7.6656  1.5743
net net17    -4.2437  0.5337    -4.1948  0.5479
net net17    -4.2388  0.5479    -4.1997  0.5622
net net17    -4.2339  0.5622    -4.2046  0.5764
net net17    -4.2290  0.5764    -4.2095  0.5906
net net18    5.4460  5.8741    5.4949  5.8883
net net18    5.4509  5.8883    5.4900  5.9025
net net18    5.4558  5.9025    5.4851  5.9168
net net18    5.4607  5.9168    5.4802  5.9310
net net19    7.2247  2.9172    7.2736  2.9314
net net19    7.2296  2.9314    7.2687  2.9457
net net19    7.2345  2.9457    7.2638  2.9599
net net19    7.2394  2.9599    7.2589  2.9741
net net20    -2.5727  1.4682    -2.5238  1.4824
net net20    -2.5678  1.4824    -2.5287  1.4966
net net20    -2.5629  1.4966    -2.5336  1.5109
net net20    -2.5580  1.5109    -2.5385  1.5251
